taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Latitude	Genome Size  * assembled	Gene Count  * assembled	MetaBAT Bin Count  * assembled	EukCC Bin Count  * assembled	GC  * assembled	Predicted Viruses	Predicted Plasmids
3300071037	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Florida, USA - OSBS_001-O-20190702-COMP-DNA1	Battelle Memorial Institute	3300071037	Gs0144570	Environmental	Terrestrial	Wetlands	Soil	Unclassified	29.702914	23669531	73688	0	0	64.79		
3300070972	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Konza Prairie Biological Station, Kansas, USA - KONZ_045-M-20200730-COMP-DNA1	Battelle Memorial Institute	3300070972	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.103827	68512200	200605	0	0	65.38		
3300040307	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Woodworth, Northern Plains, ND, USA - WOOD_002-M-20140925-COMP-DNA1	Argonne National Laboratory	3300040307	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.12823	5594637	17247	0	0	64.24	0	0
3300070442	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Northern Great Plains Research Laboratory, North Dakota, USA - NOGP_012-M-20200706-COMP-DNA1	Battelle Memorial Institute	3300070442	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	46.786096	31139127	89737	0	0	67.9		
3300070482	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Puu Makaala Natural Area Reserve, Hawaii, USA - PUUM_031-O-20200106-COMP-DNA1	Battelle Memorial Institute	3300070482	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	19.553624	41065981	122116	0	0	58.61		
3300039788	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_002-M-38-5-20130701-GEN-DNA1	Argonne National Laboratory	3300039788	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	35533934	78308	0	0	67.91	1	0
3300069505	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Woodworth, Northern Plains, ND, USA - WOOD_002-M-20140507-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069505	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.12823	7502840	23343	0	0	66.9		
3300071123	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from University of Notre Dame Environmental Research Center, Michigan, USA - UNDE_001-M-20200804-COMP-DNA1	Battelle Memorial Institute	3300071123	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	46.234625	109950108	298670	0	0	60.43		
3300070768	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Tennessee, USA - ORNL_006-M-20200603-COMP-DNA1	Battelle Memorial Institute	3300070768	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	35.938227	13070174	42928	0	0	61.73		
3300071079	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from San Joaquin Experimental Range, California, USA - SJER_045-M-20190311-COMP-DNA1	Battelle Memorial Institute	3300071079	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	37.112827	23505073	74824	0	0	64.94		
3300069453	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - STER_006-M-20140618-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069453	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.4619	7345688	22757	0	0	61.45		
3300040262	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_002-M-20131024-COMP-DNA1	Argonne National Laboratory	3300040262	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	7831448	20388	0	0	71.34	0	0
3300069474	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_004-M-20140117-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069474	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	6877879	20894	0	0	66.54		
3300069360	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_021-M-20170619-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069360	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	4805523	15197	0	0	62.73		
3300069611	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Steigerwaldt Land Services, Great Lakes, WI, USA - STEI_003-O-20160720-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069611	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.50894	13409919	46996	0	0	63.42		
3300039837	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - NIWO_008-M-20160829-COMP-DNA1	Battelle Memorial Institute	3300039837	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.05425	27936674	77715	0	0	64.34	0	0
3300069336	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest, Northeast, MA, USA - HARV_001-O-20131122-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069336	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	42.5369	720057	2273	0	0	53.65		
3300071038	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Florida, USA - OSBS_002-M-20140314-COMP-DNA1	Argonne National Laboratory	3300071038	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	29.703861	776780	2623	0	0	53.93		
3300040308	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - STER_016-M-22-2-20130627-GEN-DNA1	Argonne National Laboratory	3300040308	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.4619	5559935	16240	0	0	70.13	0	0
3300040649	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_043-O-20170621-COMP-DNA1	Battelle Memorial Institute	3300040649	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	2116893	6466	0	0	55.4	0	0
3300040689	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from The University of Kansas Field Station, Prairie Peninsula, KS, USA - UKFS_003-M-20170731-COMP-DNA1	Battelle Memorial Institute	3300040689	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.04043	1047637	3227	0	0	62.44	0	0
3300070469	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Florida, USA - OSBS_003-M-20200706-COMP-DNA1	Battelle Memorial Institute	3300070469	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	29.694993	22564019	69872	0	0	58.45		
3300039937	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Talladega National Forest, Ozarks Complex, AL, USA - TALL_047-O-20160822-COMP-DNA1	Battelle Memorial Institute	3300039937	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	32.95046	20465492	59397	0	0	61.75	0	0
3300070659	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from University of Notre Dame Environmental Research Center, Michigan, USA - UNDE_010-O-20200806-COMP-DNA1	Battelle Memorial Institute	3300070659	Gs0144570	Environmental	Terrestrial	Wetlands	Soil	Unclassified	46.237778	50037877	144981	0	0	57.72		
3300069573	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Southeast, FL, USA - OSBS_003-M-20140314-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069573	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	29.68927	20855159	63798	0	0	57.02		
3300070612	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Rocky Mountains, Colorado, USA - RMNP_002-O-20200629-COMP-DNA2	Battelle Memorial Institute	3300070612	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	40.197386	11386761	36366	0	0	63.05		
3300070348	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Colorado, USA - CPER_002-M-20190624-COMP-DNA1	Battelle Memorial Institute	3300070348	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.810934	27817237	78288	0	0	71.05		
3300069504	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Woodworth, Northern Plains, ND, USA - WOOD_044-M-20170711-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069504	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.12823	15622078	45794	0	0	68.75		
3300070609	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_004-M-20200708-COMP-DNA1	Battelle Memorial Institute	3300070609	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	40.043059	88094467	235415	0	0	59.21		
3300040249	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Great Basin, UT, USA - ONAQ_008-M-20160730-COMP-DNA1	Battelle Memorial Institute	3300040249	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.17759	6924618	20637	0	0	63.51	0	0
3300070872	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Chase Lake National Wildlife Refuge, North Dakota, USA - WOOD_003-M-20200803-COMP-DNA1	Battelle Memorial Institute	3300070872	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.118581	16146493	50098	0	0	65.03		
3300070767	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Tennessee, USA - ORNL_004-M-20190614-COMP-DNA1	Battelle Memorial Institute	3300070767	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	35.907944	316538	1042	0	0	63.16		
3300070259	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Caribou-Poker Creeks Research Watershed, Alaska, USA - BONA_071-O-20200915-COMP-DNA1	Battelle Memorial Institute	3300070259	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	65.154979	4722	16	0	0	44.43		
3300070590	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Chase Lake National Wildlife Refuge, North Dakota, USA - WOOD_044-M-20190716-COMP-DNA1	Battelle Memorial Institute	3300070590	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.12829	22632197	67118	0	0	67.52		
3300039979	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest, Northeast, MA, USA - HARV_020-O-20170731-COMP-DNA1	Battelle Memorial Institute	3300039979	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	42.5369	18499856	52772	0	0	58.3	0	0
3300040396	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_005-M-20160720-COMP-DNA1	Battelle Memorial Institute	3300040396	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	5440898	15490	0	0	71.13	0	0
3300069516	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from UNDERC, Great Lakes, MI, USA - UNDE_027-M-20160803-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069516	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	46.23388	31175408	109757	0	0	63.88		
3300069441	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Steigerwaldt Land Services, Great Lakes, WI, USA - STEI_053-M-20160721-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069441	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.50894	3320072	10982	0	0	61.63		
3300069601	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Santa Rita Experimental Range, Desert Southwest, AZ, USA - SRER_004-M-20170815-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069601	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	31.91068	12302841	34990	0	0	70.54		
3300069413	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_021-O-20170619-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069413	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	25948888	72357	0	0	65.61		
3300040269	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Steigerwaldt Land Services, Great Lakes, WI, USA - STEI_003-M-20160720-COMP-DNA1	Battelle Memorial Institute	3300040269	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.50894	7590243	21492	0	0	63.57	0	0
3300071072	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Smithsonian Environmental Research Center, Maryland, USA - SERC_004-M-20170710-COMP-DNA1	Battelle Memorial Institute	3300071072	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	38.87241	2184156	7149	0	0	63.02		
3300070937	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Guanica Forest, Puerto Rico, USA - GUAN_043-M-20191002-COMP-DNA1	Battelle Memorial Institute	3300070937	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	17.968869	14198890	43828	0	0	68.52		
3300070747	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_043-O-20180731-COMP-DNA1	Battelle Memorial Institute	3300070747	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.05465	7999833	23618	0	0	60.71		
3300070787	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Puu Makaala Natural Area Reserve, Hawaii, USA - PUUM_032-O-20190109-COMP-DNA1	Battelle Memorial Institute	3300070787	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	19.55072	91096946	255589	0	0	59.35		
3300069515	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from UNDERC, Great Lakes, MI, USA - UNDE_035-M-20160803-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069515	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	46.23388	47436744	141459	0	0	61.56		
3300040317	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Jornada LTER, Desert Southwest, NM, USA - JORN_004-M-20170808-COMP-DNA1	Battelle Memorial Institute	3300040317	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Desert	32.59068	5176207	14736	0	0	68.89	0	0
3300066297	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Dead Lake, Ozarks Complex, AL, USA - DELA_037-M-20160824-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300066297	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	32.54172	56408114	174903	0	0	65.17		
3300039767	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest, Northeast, MA, USA - HARV_037-O-20170731-COMP-DNA1	Battelle Memorial Institute	3300039767	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	42.5369	40894520	111146	0	0	61.14	0	0
3300040049	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from The University of Kansas Field Station, Prairie Peninsula, KS, USA - UKFS_031-M-20170802-COMP-DNA1	Battelle Memorial Institute	3300040049	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.04043	14027946	41642	0	0	60.08	0	0
3300069251	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_049-M-20170621-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069251	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	31327346	95572	0	0	56.62		
3300040459	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_001-M-20140116-COMP-DNA1	Argonne National Laboratory	3300040459	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	3412905	10610	0	0	55.69	0	0
3300070368	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Dead Lake, Alabama, USA - DELA_041-M-20190626-COMP-DNA1	Battelle Memorial Institute	3300070368	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	32.540702	4091097	13143	0	0	59.68		
3300040409	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Delta Junction, Taiga, AK, USA - DEJU_047-O-20160816-COMP-DNA1	Battelle Memorial Institute	3300040409	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	63.88112	5058512	15425	0	0	59.9	0	0
3300040538	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Blandy Experimental Farm, Mid-Atlantic, VA, USA - BLAN_007-M-20170713-COMP-DNA1	Battelle Memorial Institute	3300040538	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Farm	39.06026	2880138	8939	0	0	61.39	0	0
3300040412	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_002-M-20140415-COMP-DNA1	Argonne National Laboratory	3300040412	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	4967479	14173	0	0	69.54	0	0
3300070496	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Smithsonian Conservation Biology Institute, Virginia, USA - SCBI_047-M-20170719-COMP-DNA1	Battelle Memorial Institute	3300070496	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	38.894257	1306523	4466	0	0	59.84		
3300069410	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_043-O-20170621-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069410	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	7734754	23778	0	0	57.78		
3300040695	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Klemme Range Research Station, Southern Plains, OK, USA - OAES_044-M-20160808-COMP-DNA1	Battelle Memorial Institute	3300040695	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.41059	1199727	4051	0	0	70.8	0	0
3300070221	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from University of Notre Dame Environmental Research Center, Michigan, USA - UNDE_010-M-20190715-COMP-DNA1	Battelle Memorial Institute	3300070221	Gs0144570	Environmental	Terrestrial	Wetlands	Soil	Unclassified	46.237778	3446034	11351	0	0	59.64		
3300070268	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Colorado, USA - CPER_047-M-20190624-COMP-DNA1	Battelle Memorial Institute	3300070268	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.818371	34889589	97053	0	0	70.77		
3300070577	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from University of Notre Dame Environmental Research Center, Michigan, USA - UNDE_006-M-20190715-COMP-DNA1	Battelle Memorial Institute	3300070577	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	46.254613	7955191	26579	0	0	61.44		
3300071149	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Yellowstone National Park, Wyoming, USA - YELL_046-M-20200709-COMP-DNA1	Battelle Memorial Institute	3300071149	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	44.952363	17327018	53936	0	0	61.96		
3300040172	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Soaproot Saddle, Pacific Southwest, CA, USA - SOAP_005-M-20180529-COMP-DNA1	Battelle Memorial Institute	3300040172	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	37.03337	8323012	25526	0	0	64.33	0	0
3300040488	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Barrow Environmental Observatory, Tundra, AK, USA - BARR_053-O-20170808-COMP-DNA1	Battelle Memorial Institute	3300040488	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	71.28241	3753561	11196	0	0	61.44	0	0
3300039593	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Steigerwaldt Land Services, Great Lakes, WI, USA - STEI_060-M-20170706-COMP-DNA1	Battelle Memorial Institute	3300039593	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.50894	88838762	224559	1	0	59.28	25	0
3300070621	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Wind River Experimental Forest, Washington, USA - WREF_003-M-20200716-COMP-DNA1	Battelle Memorial Institute	3300070621	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	45.831516	40918793	123924	0	0	60.64		
3300070458	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Tennessee, USA - ORNL_002-O-20180717-COMP-DNA1	Battelle Memorial Institute	3300070458	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	35.982199	31082642	101299	0	0	62.16		
3300070408	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Konza Prairie Biological Station, Kansas, USA - KONZ_042-M-20200728-COMP-DNA1	Battelle Memorial Institute	3300070408	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.09957	25779620	79574	0	0	65.44		
3300040617	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Talladega National Forest, Ozarks Complex, AL, USA - TALL_006-M-20140707-COMP-DNA1	Argonne National Laboratory	3300040617	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	32.95046	1461209	4301	0	0	59.02	0	0
3300039719	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from San Joaquin Experimental Range, Pacific Southwest, CA, USA - SJER_001-O-20170314-COMP-DNA1	Battelle Memorial Institute	3300039719	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	37.10878	45102745	120550	0	0	65.32	1	0
3300070309	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Guanica Forest, Puerto Rico, USA - GUAN_007-M-20190930-COMP-DNA1	Battelle Memorial Institute	3300070309	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	17.972832	9862148	30990	0	0	66.4		
3300070688	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Caribou-Poker Creeks Research Watershed, Alaska, USA - BONA_006-O-20200914-COMP-DNA1	Battelle Memorial Institute	3300070688	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	65.176107	1002615	2895	0	0	48.73		
3300070648	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_004-O-20170726-COMP-DNA1	Battelle Memorial Institute	3300070648	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	68.616768	153370984	421729	0	0	60.98		
3300040421	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_003-M-20160720-COMP-DNA1	Battelle Memorial Institute	3300040421	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	4678097	13140	0	0	71.34	0	0
3300070991	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Marvin Klemme Range Research Station, Oklahoma, USA - OAES_003-M-20180529-COMP-DNA1	Battelle Memorial Institute	3300070991	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.412139	19944771	57371	0	0	70.21		
3300040658	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Woodworth, Northern Plains, ND, USA - WOOD_003-M-20140925-COMP-DNA1	Argonne National Laboratory	3300040658	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.12823	1553516	4767	0	0	68.81	0	0
3300040349	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from LBJ National Grassland , Southern Plains, TX, USA - CLBJ_040-M-20170413-COMP-DNA1	Battelle Memorial Institute	3300040349	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	33.40123	4355119	15866	0	0	63.78	0	0
