taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	Genome Size  * assembled	Gene Count  * assembled
3300081823	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_002-O-39-20230706-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081823	2041067329	3425979
3300077659	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_004-O-20230705-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077659	1885273871	3210161
3300076622	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_005-O-20230710-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076622	2501091045	3865491
3300081824	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_005-O-23-20230710-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081824	1963488904	3095598
3300081485	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_005-O-39-20230710-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081485	2783062692	4251134
3300081486	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_005-O-41-20230710-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081486	1452447689	2313039
3300077660	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_013-O-20230704-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077660	2466967714	4091338
3300081826	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_013-O-23-20230704-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081826	2996390111	4778673
3300081827	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_013-O-39-20230704-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081827	2220415135	3484509
3300081506	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_013-O-41-20230704-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081506	3702285513	5880494
3300076623	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_021-O-20230706-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076623	1787660406	2691997
3300081828	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_021-O-23-20230706-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081828	2533714899	4026416
3300081829	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_021-O-39-20230706-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081829	2794271761	4250288
3300081830	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_021-O-41-20230706-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081830	3333499111	5336124
3300076649	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_033-O-20230703-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076649	2069286475	3045278
3300081831	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_033-O-21-20230703-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081831	2179319731	3240817
3300081511	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_033-O-39-20230703-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081511	1357229901	2187224
3300082166	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_033-O-41-20230703-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300082166	2672782392	4251150
3300076650	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_034-O-20230703-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076650	2634250425	4058469
3300079393	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_035-O-20230704-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079393	1281005606	1985328
3300082173	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_035-O-21-20230704-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300082173	1687377912	2549463
3300082252	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_035-O-23-20230704-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300082252	2637855816	4191457
3300081832	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_035-O-41-20230704-GEN-DNA1	DOE Joint Genome Institute  (JGI)	3300081832	3006828125	4558222
3300079399	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Harvard Forest and Quabbin Watershed NEON Field Site, Massachusetts, USA - HARV_037-O-20230704-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079399	744371490	1231252
3300079547	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_001-M-20230802-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079547	1611548528	2805931
3300079535	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_003-M-20230803-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079535	1042638812	1859790
3300082511	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_004-M-20230801-COMP-DNA2 (version 2)	DOE Joint Genome Institute  (JGI)	3300082511	1765100695	2876661
3300080034	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_005-M-20230803-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300080034	2319380166	3956087
3300080035	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_042-M-20230731-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300080035	2433805633	4077358
3300080036	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_043-M-20230731-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300080036	2765547368	4475056
3300080037	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_045-M-20230731-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300080037	2982686512	4930388
3300079390	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_001-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079390	1132100426	1911196
3300076624	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_002-M-20230629-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076624	1391181233	2335388
3300076621	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_003-M-20230629-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076621	2405178657	3789739
3300077556	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_004-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077556	1149165846	1989055
3300077115	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_005-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300077115	1326752224	2392805
3300076641	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_006-M-20230629-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076641	1454889038	2422488
3300076642	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_061-M-20230629-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076642	1645836639	2798251
3300076648	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_062-M-20230629-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076648	466852117	817221
3300076644	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_064-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300076644	1471270137	2502347
3300082222	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_001-M-20230508-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082222	3124988930	4992630
3300082221	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_002-M-20230509-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082221	1810401029	3111406
3300082212	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_003-M-20230509-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082212	2841218816	4634007
3300079542	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_006-M-20230509-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079542	1170803125	2040627
3300082204	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_032-M-20230510-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082204	2047486605	3476965
3300082533	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_033-M-20230510-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082533	1040324960	1777903
3300079552	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_035-M-20230517-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079552	871607042	1462527
3300082536	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_038-M-20230510-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082536	1653023668	2732312
3300082532	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_040-M-20230509-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082532	1275175034	2220167
3300082210	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_001-M-20230515-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082210	2980461886	5066787
3300082531	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_002-M-20230516-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082531	1578948802	2742512
3300083098	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_003-M-20230516-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300083098	1495848565	2613416
3300082203	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_004-M-20230516-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082203	2347091258	3961442
3300082530	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_009-M-20230516-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082530	1334968972	2394865
3300079553	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_042-M-20230515-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300079553	596582668	1044177
3300083162	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_043-M-20230515-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300083162	1610424639	2803843
3300082970	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_044-M-20230516-COMP-DNA1 (version 3)	DOE Joint Genome Institute  (JGI)	3300082970	1789445795	3147642
3300078733	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_001-M-20230712-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078733	2070399341	3653557
3300078840	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_002-M-20230712-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078840	2058472496	3559749
3300075599	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_002-O-20230712-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075599	1310428679	2202247
3300080786	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_003-M-20230712-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300080786	2311221513	4033283
3300080785	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_005-M-20230712-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300080785	1945659036	3525087
3300075578	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_006-M-20230710-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075578	1645230180	2829003
3300075598	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_007-M-20230710-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075598	1062034218	1822900
3300075765	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_007-O-20230710-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075765	1892662787	3122027
3300075518	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_061-M-20230711-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075518	1887110012	3018293
3300075769	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_061-O-20230711-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075769	2074243656	3389000
3300075667	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_063-M-20230711-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075667	1625370702	2809886
3300075661	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_064-M-20230711-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075661	1378073367	2440307
3300075666	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_067-M-20230711-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075666	1707501773	3038019
3300082215	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_001-M-20230726-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082215	3586425335	5878166
3300082526	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_001-O-20230726-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082526	1394815731	2302781
3300082525	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_002-O-20230726-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082525	2117508221	3457228
3300082214	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_003-M-20230726-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082214	2234783952	3757841
3300082200	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_004-M-20230724-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082200	2416697738	4046215
3300082524	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_005-M-20230726-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082524	1447429081	2428548
3300082538	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_005-O-20230726-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082538	1815081938	2991916
3300082523	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_006-M-20230726-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082523	1272145294	2146395
3300082193	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_040-M-20230724-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082193	3022628789	4903051
3300082514	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_040-O-20230724-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082514	1437216093	2258760
3300082537	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_041-M-20230724-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082537	1470997450	2535441
3300082192	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_042-M-20230724-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082192	3213631410	5318279
3300082513	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_043-M-20230724-COMP-DNA1 (version 2)	DOE Joint Genome Institute  (JGI)	3300082513	1841216558	3044026
3300075768	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_001-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075768	1499636392	2616922
3300075614	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_002-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075614	1131342179	1897828
3300075660	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_003-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075660	1800903697	3117209
3300078732	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_004-O-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078732	2257665010	3638327
3300078532	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_006-M-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078532	1681197611	2973891
3300075665	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_027-M-20230628-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075665	1271213468	2171333
3300075640	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_043-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075640	1605213622	2667797
3300075767	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_046-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075767	1522159197	2618112
3300075639	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_049-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075639	1326906984	2328363
3300075638	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_053-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300075638	1363118363	2369804
3300078400	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Onaqui NEON Field Station, Vernon, Utah, USA - ONAQ_002-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078400	1566240196	2670811
3300078361	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Onaqui NEON Field Station, Vernon, Utah, USA - ONAQ_004-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078361	864897893	1480148
3300078401	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Onaqui NEON Field Station, Vernon, Utah, USA - ONAQ_005-M-20230627-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078401	753151029	1346842
3300078365	*Microbiome	Permanent Draft	Soil and water microbial communities from various NEON Field Sites across the United States	Soil microbial communities from Onaqui NEON Field Station, Vernon, Utah, USA - ONAQ_008-M-20230626-COMP-DNA1	DOE Joint Genome Institute  (JGI)	3300078365	1688691329	2913308
